Hours_Awake,Decisions_Made,Task_Switches,Avg_Decision_Time_sec,Sleep_Hours_Last_Night,Time_of_Day,Caffeine_Intake_Cups,Stress_Level_1_10,Error_Rate,Cognitive_Load_Score,Decision_Fatigue_Score,Fatigue_Level,System_Recommendation,Years_at_Company,Self_Reported_Sleep_Quality,Break_Room_Entry_Count,Water_Dispenser_Refills,Vending_Machine_Sugar_Purchases,Corporate_Gym_Entry_Mins,Peer_Collaboration_Pings,Mid_Shift_Mood_Score,Anomaly_Cohort,Decision_Density,Hydration_Ratio,Sleep_Deficit,Fatigue_Risk_Index,Experience_Group,Sleep_Group,Gym_Group,Stress_Group,Caffeine_Group,PCA_1,PCA_2,Cluster_ID,Behavioural_Archetype
9,44,16,3.87,6.0,Night,1,1.0,0.0,2.7,39.4,Medium,Slow Down,6.6,Poor,0,4,3,0,19,4.0,Expected trend,4.888888888888889,2.0,2.0,14.979999999999999,Mid-level (3-7),Adequate Sleep,No Activity,Low,Low,-0.36363576290064537,0.02478597486793389,1,Low Engagement
17,91,19,3.47,5.4,Night,0,4.0,0.0926,6.1,100.0,High,Take Break,5.6,Good,3,4,2,0,16,5.0,Expected trend,5.352941176470588,4.0,2.5999999999999996,37.74,Mid-level (3-7),Adequate Sleep,No Activity,Medium,Low,3.8133832121447546,-2.195577132293783,0,Stressed / Isolated
10,55,17,3.19,6.6,Afternoon,1,2.9,0.0,4.2,46.1,Medium,Slow Down,5.7,Fair,1,5,5,0,45,4.0,Expected trend,5.5,2.5,1.4000000000000004,17.98,Mid-level (3-7),Adequate Sleep,No Activity,Low,Low,0.8579166971894344,1.6336871201234622,2,Collaborative / Balanced
6,38,11,1.93,5.6,Night,2,1.2,0.001,2.4,4.399999999999999,Low,Continue,6.7,Good,0,8,4,51,12,5.0,Active high-density resilience,6.333333333333333,2.6666666666666665,2.4000000000000004,2.7999999999999994,Mid-level (3-7),Adequate Sleep,High Activity,Low,Medium,-1.942644972832842,-0.7163141737894448,1,Low Engagement
3,19,9,3.65,9.0,Morning,3,1.0,0.001,1.6,0.0,Low,Continue,3.7,Good,0,6,4,32,11,5.0,Active high-density resilience,6.333333333333333,1.5,0.0,0.5700000000000001,Mid-level (3-7),Good Sleep,Moderate Activity,Low,Medium,-2.961619147687094,0.5748143923169959,1,Low Engagement
15,74,17,2.46,5.6,Afternoon,1,3.9,0.0,5.4,84.7,High,Take Break,8.2,Fair,1,4,5,0,40,5.0,Expected trend,4.933333333333334,2.0,2.4000000000000004,32.18,Senior (7-15),Adequate Sleep,No Activity,Medium,Low,2.0767210686289186,0.8212902373811523,2,Collaborative / Balanced
6,25,5,3.74,7.8,Morning,2,3.0,0.0,2.8,0.0,Low,Continue,2.3,Poor,2,6,3,0,15,5.0,Expected trend,4.166666666666667,2.0,0.20000000000000018,1.35,New (0-3),Good Sleep,No Activity,Low,Medium,-1.6686437711941537,0.5040402316357331,1,Low Engagement
3,10,3,1.81,6.1,Afternoon,2,4.9,0.0,3.4,0.0,Low,Continue,3.2,Excellent,2,7,5,0,18,5.0,Expected trend,3.3333333333333335,2.3333333333333335,1.9000000000000004,2.285,Mid-level (3-7),Adequate Sleep,No Activity,Medium,Medium,-1.8422406248872616,0.2507499309816217,1,Low Engagement
10,43,10,3.37,3.6,Afternoon,2,1.5,0.037,2.7,49.5,Medium,Slow Down,1.0,Poor,0,8,3,0,20,5.0,Expected trend,4.3,2.6666666666666665,4.4,19.119999999999997,New (0-3),Poor Sleep,No Activity,Low,Medium,0.06709917866020282,-1.989037421693662,1,Low Engagement
12,54,21,2.85,8.6,Morning,3,1.0,0.0,3.3,42.9,Medium,Slow Down,8.1,Fair,1,8,5,0,13,5.0,Expected trend,4.5,2.0,0.0,15.924999999999999,Senior (7-15),Good Sleep,No Activity,Low,Medium,-0.47886782142553036,0.5137869864209,1,Low Engagement
1,4,0,1.47,4.7,Afternoon,1,1.0,0.0,0.7,0.0,Low,Continue,2.5,Good,1,5,5,0,16,5.0,Expected trend,4.0,2.5,3.3,1.05,New (0-3),Poor Sleep,No Activity,Low,Low,-3.4793594759107993,-1.1069394803161632,1,Low Engagement
16,72,18,3.73,5.9,Night,1,2.7,0.0,4.7,86.3,High,Take Break,8.6,Fair,5,3,4,0,45,5.0,Expected trend,4.5,1.5,2.0999999999999996,32.24,Senior (7-15),Adequate Sleep,No Activity,Low,Low,2.628877458147038,0.733498897797624,2,Collaborative / Balanced
17,84,29,3.31,4.2,Evening,4,3.9,0.0885999999999999,6.3,100.0,High,Take Break,13.6,Poor,2,8,3,24,13,5.0,Expected trend,4.9411764705882355,1.6,3.8,37.995,Senior (7-15),Poor Sleep,Moderate Activity,Medium,High,4.1237062909505395,-2.626891898055677,0,Stressed / Isolated
10,59,17,4.24,6.1,Evening,1,4.1,0.0,5.1,51.3,Medium,Slow Down,6.8,Excellent,1,4,1,0,34,5.0,Expected trend,5.9,2.0,1.9000000000000004,20.379999999999995,Mid-level (3-7),Adequate Sleep,No Activity,Medium,Low,1.38212572315074,0.8754424434739586,2,Collaborative / Balanced
12,56,20,2.44,6.4,Afternoon,0,2.6,0.0,4.3,61.3,Medium,Take Break,7.2,Good,0,7,5,0,45,4.0,Expected trend,4.666666666666667,7.0,1.5999999999999996,23.284999999999997,Senior (7-15),Adequate Sleep,No Activity,Low,Low,0.9951768028709597,1.542277834305261,2,Collaborative / Balanced
8,51,14,2.4,4.9,Afternoon,1,2.1,0.0,3.5,42.8,Medium,Slow Down,4.1,Poor,2,7,5,0,16,5.0,Expected trend,6.375,3.5,3.0999999999999996,16.825,Mid-level (3-7),Poor Sleep,No Activity,Low,Low,-0.16215588217226456,-0.7776443106497489,1,Low Engagement
8,49,12,4.56,7.5,Morning,3,4.4,0.001,4.7,5.800000000000001,Low,Continue,3.2,Good,1,7,5,33,46,5.0,Active high-density resilience,6.125,1.75,0.5,4.17,Mid-level (3-7),Good Sleep,Moderate Activity,Medium,Medium,0.3958455540663356,1.9960598156434142,2,Collaborative / Balanced
10,76,28,2.84,6.6,Morning,0,1.6,0.0,4.7,71.9,High,Take Break,12.4,Excellent,0,3,2,0,45,1.0,Expected trend,7.6,3.0,1.4000000000000004,26.785,Senior (7-15),Adequate Sleep,No Activity,Low,Low,2.0940571922185116,2.519893134591927,2,Collaborative / Balanced
10,53,15,4.86,4.5,Night,0,4.3,0.001,4.9,58.9,Medium,Slow Down,6.8,Poor,1,2,2,51,49,5.8,Night peer-support buffer,5.3,2.0,3.5,23.369999999999997,Mid-level (3-7),Poor Sleep,High Activity,Medium,Low,1.7829737281957536,0.5346181586861207,2,Collaborative / Balanced
10,52,20,4.24,5.1,Morning,1,1.0,0.0,3.2,57.8,Medium,Slow Down,7.9,Good,1,4,2,20,9,2.0,Expected trend,5.2,2.0,2.9000000000000004,21.699999999999996,Senior (7-15),Adequate Sleep,Low Activity,Low,Low,0.8911098974688517,-0.12025124003513037,2,Collaborative / Balanced
7,28,10,3.76,7.9,Evening,4,1.0,0.0,1.9,0.0,Low,Continue,4.8,Fair,1,7,3,31,13,4.0,Expected trend,4.0,1.4,0.09999999999999964,0.6499999999999999,Mid-level (3-7),Good Sleep,Moderate Activity,Low,High,-1.8797554128154796,0.5138332217364955,1,Low Engagement
4,21,7,3.37,8.4,Evening,0,1.2,0.0,1.7,0.0,Low,Continue,3.0,Fair,1,6,4,70,19,5.0,Expected trend,5.25,6.0,0.0,0.64,New (0-3),Good Sleep,High Activity,Low,Low,-2.6202689595601463,0.6447964202707539,1,Low Engagement
1,3,0,2.0,5.2,Morning,1,1.3,0.0,0.9,0.0,Low,Continue,1.4,Good,0,7,5,65,12,5.0,Expected trend,3.0,3.5,2.8,1.065,New (0-3),Adequate Sleep,High Activity,Low,Low,-3.5336476277875306,-0.9587914830081853,1,Low Engagement
11,53,17,2.6,4.6,Evening,4,3.0,0.0,4.2,56.9,Medium,Slow Down,8.2,Fair,2,10,5,47,50,5.0,Expected trend,4.818181818181818,2.0,3.4000000000000004,22.185,Senior (7-15),Poor Sleep,High Activity,Low,High,1.2443131574680715,0.6286339792441247,2,Collaborative / Balanced
5,21,11,2.84,6.5,Morning,0,1.0,0.0,1.8,4.8,Low,Continue,2.8,Poor,3,4,4,42,14,5.0,Expected trend,4.2,4.0,1.5,2.59,New (0-3),Adequate Sleep,Moderate Activity,Low,Low,-1.9668550309804884,-0.4473195939966526,1,Low Engagement
8,47,18,3.18,5.2,Evening,1,2.2,0.0,3.6,44.1,Medium,Slow Down,7.6,Poor,0,9,4,0,10,4.0,Expected trend,5.875,4.5,2.8,17.264999999999997,Senior (7-15),Adequate Sleep,No Activity,Low,Low,-0.005584699255333395,-0.428493153996661,1,Low Engagement
2,11,3,3.18,7.0,Evening,3,1.0,0.0,1.1,0.0,Low,Continue,0.5,Poor,1,7,5,57,16,5.0,Expected trend,5.5,1.75,1.0,0.67,New (0-3),Adequate Sleep,High Activity,Low,Medium,-3.0838187842085847,-0.1284224361588755,1,Low Engagement
2,8,3,2.69,6.7,Night,3,2.3,0.0,1.8,0.0,Low,Continue,1.4,Good,0,9,5,64,17,5.0,Expected trend,4.0,2.25,1.2999999999999998,1.195,New (0-3),Adequate Sleep,High Activity,Low,Medium,-2.914869938743219,0.07299367195256241,1,Low Engagement
14,91,21,4.3,4.3,Afternoon,1,3.2,0.0846,5.7,100.0,High,Take Break,9.3,Good,0,3,4,54,12,4.0,Expected trend,6.5,1.5,3.7,37.68,Senior (7-15),Poor Sleep,High Activity,Medium,Low,3.532162753874744,-2.2912565145647545,0,Stressed / Isolated
9,39,10,2.7,5.8,Morning,3,1.0,0.0,2.3,26.6,Low,Continue,2.0,Good,0,7,4,40,11,5.0,Expected trend,4.333333333333333,1.75,2.2,10.459999999999999,New (0-3),Adequate Sleep,Moderate Activity,Low,Medium,-1.4458932631502843,-0.7448731486992158,1,Low Engagement
10,40,9,1.15,5.4,Morning,5,1.0,0.0,2.2,28.5,Low,Continue,3.0,Poor,0,10,5,31,7,4.0,Expected trend,4.0,1.6666666666666667,2.5999999999999996,11.184999999999999,New (0-3),Adequate Sleep,Moderate Activity,Low,High,-1.573167958348875,-0.7573333605413779,1,Low Engagement
13,64,16,3.86,5.5,Evening,1,2.8,0.0,4.4,69.3,High,Take Break,6.4,Good,4,7,5,0,38,5.0,Expected trend,4.923076923076923,3.5,2.5,26.334999999999997,Mid-level (3-7),Adequate Sleep,No Activity,Low,Low,1.8708353483902482,0.36308458923720854,2,Collaborative / Balanced
1,7,1,2.23,6.7,Morning,0,1.0,0.0,0.9,0.0,Low,Continue,0.8,Fair,1,4,5,0,13,5.0,Expected trend,7.0,4.0,1.2999999999999998,0.69,New (0-3),Adequate Sleep,No Activity,Low,Low,-3.5603838049659275,-0.3907384443179881,1,Low Engagement
14,62,19,3.13,5.0,Morning,4,3.4,0.0093999999999999,4.9,75.0,High,Take Break,7.2,Poor,9,8,4,0,55,4.0,Expected trend,4.428571428571429,1.6,3.0,28.680000000000003,Senior (7-15),Poor Sleep,No Activity,Medium,High,3.3389398228685088,0.8657121714858819,2,Collaborative / Balanced
2,9,2,1.47,8.7,Afternoon,0,1.0,0.0,1.0,0.0,Low,Continue,0.5,Good,1,4,5,57,17,5.0,Expected trend,4.5,4.0,0.0,0.45,New (0-3),Good Sleep,High Activity,Low,Low,-3.8739246233611824,0.5992305350084697,1,Low Engagement
4,13,8,2.29,7.5,Morning,2,1.2,0.0,1.5,0.0,Low,Continue,3.1,Good,2,6,4,30,11,5.0,Expected trend,3.25,2.0,0.5,0.7000000000000001,Mid-level (3-7),Good Sleep,Moderate Activity,Low,Medium,-2.827792294476852,-0.09994337931871008,1,Low Engagement
1,7,3,1.2,7.3,Morning,4,1.0,0.001,1.0,0.0,Low,Continue,0.5,Good,2,10,5,38,11,5.0,Active high-density resilience,7.0,2.0,0.7000000000000002,0.5900000000000001,New (0-3),Good Sleep,Moderate Activity,Low,High,-3.708637346733237,-0.27663746989472926,1,Low Engagement
4,18,5,1.63,4.9,Night,2,4.5,0.0,3.5,0.0,Low,Continue,1.7,Poor,0,7,4,0,11,5.0,Expected trend,4.5,2.3333333333333335,3.0999999999999996,2.4450000000000003,New (0-3),Poor Sleep,No Activity,Medium,Medium,-1.8006748704960067,-0.47784565025670933,1,Low Engagement
11,55,19,3.12,5.6,Night,5,1.1,0.0,3.3,50.4,Medium,Slow Down,6.9,Fair,1,10,3,0,10,2.0,Expected trend,5.0,1.6666666666666667,2.4000000000000004,19.054999999999996,Mid-level (3-7),Adequate Sleep,No Activity,Low,High,0.5853837512955872,0.14907921809811805,2,Collaborative / Balanced
13,61,19,3.42,5.0,Morning,1,1.7,0.0,3.8,75.4,High,Take Break,7.4,Poor,6,3,4,24,10,2.0,Expected trend,4.6923076923076925,1.5,3.0,28.175000000000004,Senior (7-15),Poor Sleep,Moderate Activity,Low,Low,2.0872246826124217,-0.2681547455189585,2,Collaborative / Balanced
10,66,19,1.89,5.9,Afternoon,4,2.6,0.0,4.5,52.4,Medium,Slow Down,6.8,Fair,1,10,5,0,52,4.0,Expected trend,6.6,2.0,2.0999999999999996,20.309999999999995,Mid-level (3-7),Adequate Sleep,No Activity,Low,High,1.0723171356773997,1.5988655736491257,2,Collaborative / Balanced
5,23,10,1.42,8.2,Evening,1,1.0,0.0,1.8,0.0,Low,Continue,1.7,Poor,1,7,5,31,13,5.0,Expected trend,4.6,3.5,0.0,0.6100000000000001,New (0-3),Good Sleep,Moderate Activity,Low,Low,-2.9312525795278925,0.30840687878531525,1,Low Engagement
1,11,4,1.82,7.2,Night,1,1.0,0.001,1.1,0.0,Low,Continue,1.1,Good,1,7,5,47,15,5.0,Active high-density resilience,11.0,3.5,0.7999999999999998,0.63,New (0-3),Good Sleep,High Activity,Low,Low,-3.488197996996201,-0.09759134628261416,1,Low Engagement
14,68,23,3.49,4.6,Evening,1,2.4,0.0173999999999999,4.6,93.0,High,Take Break,10.6,Poor,9,7,3,0,51,4.0,Expected trend,4.857142857142857,3.5,3.4000000000000004,34.75,Senior (7-15),Poor Sleep,No Activity,Low,Low,3.6931093291882635,0.19868576888569026,2,Collaborative / Balanced
16,99,28,3.35,7.2,Morning,3,6.0,0.0,8.0,100.0,High,Take Break,13.1,Good,2,7,5,0,33,4.0,Expected trend,6.1875,1.75,0.7999999999999998,38.26,Senior (7-15),Good Sleep,No Activity,Medium,Medium,4.204714613268587,1.9701026118803957,2,Collaborative / Balanced
3,15,4,3.25,4.6,Night,2,1.0,0.0,1.2,0.0,Low,Continue,5.3,Poor,2,6,3,0,12,5.0,Expected trend,5.0,2.0,3.4000000000000004,1.1700000000000002,Mid-level (3-7),Poor Sleep,No Activity,Low,Medium,-2.38421405763455,-1.3161534037915286,1,Low Engagement
3,11,6,2.72,6.5,Afternoon,4,1.0,0.0,1.2,0.0,Low,Continue,4.9,Poor,1,9,3,39,16,4.0,Expected trend,3.6666666666666665,1.8,1.5,0.79,Mid-level (3-7),Adequate Sleep,Moderate Activity,Low,High,-2.7004729794331457,0.016159690343116793,1,Low Engagement
4,19,5,3.93,6.2,Night,1,1.2,0.0,1.5,0.0,Low,Continue,0.5,Poor,1,4,3,38,4,5.0,Expected trend,4.75,2.0,1.7999999999999998,0.9600000000000001,New (0-3),Adequate Sleep,Moderate Activity,Low,Low,-2.459344568816025,-0.8861040662920997,1,Low Engagement
7,32,12,3.62,8.2,Evening,2,1.1,0.0,2.2,5.2,Low,Continue,4.2,Good,1,6,3,43,10,5.0,Expected trend,4.571428571428571,2.0,0.0,2.5349999999999997,Mid-level (3-7),Good Sleep,Moderate Activity,Low,Medium,-1.9211211577830227,0.21827553164933586,1,Low Engagement
13,71,26,3.31,4.1,Evening,1,5.3,0.0513999999999999,6.6,97.9,High,Take Break,10.4,Poor,4,7,3,0,9,5.0,Expected trend,5.461538461538462,3.5,3.9000000000000004,37.690000000000005,Senior (7-15),Poor Sleep,No Activity,Medium,Low,3.725385146508044,-1.9293387239772901,0,Stressed / Isolated
9,49,16,3.47,5.8,Afternoon,3,3.0,0.0,4.1,39.2,Medium,Slow Down,6.3,Fair,0,10,3,0,43,3.0,Expected trend,5.444444444444445,2.5,2.2,15.73,Mid-level (3-7),Adequate Sleep,No Activity,Low,Medium,0.8270893753940661,1.6234336119434973,2,Collaborative / Balanced
3,9,3,2.42,6.4,Morning,4,1.0,0.0,1.0,0.0,Low,Continue,1.3,Poor,2,10,5,56,9,5.0,Expected trend,3.0,2.0,1.5999999999999996,0.77,New (0-3),Adequate Sleep,High Activity,Low,High,-3.111584476398024,-0.7140726695432436,1,Low Engagement
17,91,17,3.5,5.2,Night,2,3.4,0.0405999999999999,5.6,100.0,High,Take Break,10.4,Poor,7,5,4,0,22,3.0,Expected trend,5.352941176470588,1.6666666666666667,2.8,37.53,Senior (7-15),Adequate Sleep,No Activity,Medium,Medium,4.090314780378721,-0.6273974197740707,0,Stressed / Isolated
15,81,26,2.74,5.9,Morning,1,2.6,0.0215999999999999,5.3,98.3,High,Take Break,8.8,Poor,13,5,4,0,52,4.0,Expected trend,5.4,2.5,2.0999999999999996,36.535,Senior (7-15),Adequate Sleep,No Activity,Low,Low,4.446035698146128,0.5669492654283628,2,Collaborative / Balanced
10,42,12,3.54,4.5,Afternoon,1,1.1,0.0,2.5,46.6,Medium,Slow Down,3.7,Poor,0,3,5,0,11,5.0,Expected trend,4.2,1.5,3.5,17.784999999999997,Mid-level (3-7),Poor Sleep,No Activity,Low,Low,-0.548201225051685,-1.2793168404087336,1,Low Engagement
15,80,15,3.67,3.7,Afternoon,3,1.8,0.085,4.2,96.5,High,Take Break,8.5,Poor,4,7,2,50,17,4.0,Expected trend,5.333333333333333,1.75,4.3,35.925000000000004,Senior (7-15),Poor Sleep,High Activity,Low,Medium,3.1090434835396517,-2.860458673572574,0,Stressed / Isolated
1,3,1,0.64,8.1,Evening,1,1.0,0.0,0.7,0.0,Low,Continue,0.5,Fair,0,9,5,36,11,5.0,Expected trend,3.0,4.5,0.0,0.39,New (0-3),Good Sleep,Moderate Activity,Low,Low,-4.440929351183096,0.14100010463019103,1,Low Engagement
10,44,17,2.95,8.6,Afternoon,1,2.9,0.0,3.9,28.9,Low,Continue,7.4,Good,1,4,5,0,42,4.0,Expected trend,4.4,2.0,0.0,11.619999999999997,Senior (7-15),Good Sleep,No Activity,Low,Low,0.011488791158503214,2.3478101252581856,2,Collaborative / Balanced
7,38,14,3.16,8.5,Night,0,1.0,0.0,2.4,13.0,Low,Continue,7.2,Excellent,1,3,3,53,20,3.0,Expected trend,5.428571428571429,3.0,0.0,5.279999999999999,Senior (7-15),Good Sleep,High Activity,Low,Low,-1.299966665049744,1.400678462505805,1,Low Engagement
7,38,11,2.32,8.2,Morning,1,3.6,0.0,3.9,9.2,Low,Continue,5.1,Fair,2,6,5,0,52,5.0,Expected trend,5.428571428571429,3.0,0.0,4.9,Mid-level (3-7),Good Sleep,No Activity,Medium,Low,-0.6283170840517618,2.3264388796287268,1,Low Engagement
3,21,5,3.11,7.3,Night,2,1.0,0.001,1.5,0.0,Low,Continue,2.3,Good,1,8,3,41,19,4.0,Active high-density resilience,7.0,2.6666666666666665,0.7000000000000002,0.6900000000000001,New (0-3),Good Sleep,Moderate Activity,Low,Medium,-2.5318806641879634,0.45484493527145287,1,Low Engagement
7,39,6,2.81,6.1,Morning,1,2.4,0.0,2.9,16.3,Low,Continue,3.8,Good,1,6,5,0,9,5.0,Expected trend,5.571428571428571,3.0,1.9000000000000004,7.265,Mid-level (3-7),Adequate Sleep,No Activity,Low,Low,-1.4103356390269088,-0.5016500135136517,1,Low Engagement
9,45,13,2.5,7.3,Night,3,1.0,0.0,2.6,24.1,Low,Continue,3.9,Excellent,0,7,5,0,12,4.0,Expected trend,5.0,1.75,0.7000000000000002,9.345,Mid-level (3-7),Good Sleep,No Activity,Low,Medium,-1.3081759554790342,0.2796162453664718,1,Low Engagement
8,40,10,1.23,5.9,Morning,1,1.7,0.0,2.7,26.3,Low,Continue,3.3,Good,4,7,5,0,13,4.0,Expected trend,5.0,3.5,2.0999999999999996,10.590000000000002,Mid-level (3-7),Adequate Sleep,No Activity,Low,Low,-0.9620218055273244,-0.35023646535508224,1,Low Engagement
3,18,1,3.4,6.5,Afternoon,2,1.0,0.0,1.2,0.0,Low,Continue,1.2,Fair,1,5,3,70,14,5.0,Expected trend,6.0,1.6666666666666667,1.5,0.79,New (0-3),Adequate Sleep,High Activity,Low,Medium,-2.8570505487730617,-0.4247487653566651,1,Low Engagement
5,23,3,1.81,6.0,Morning,1,1.0,0.0,1.4,0.0,Low,Continue,0.5,Poor,0,7,5,52,18,4.0,Expected trend,4.6,3.5,2.0,0.93,New (0-3),Adequate Sleep,High Activity,Low,Low,-2.6902263476968287,-0.07527476777345035,1,Low Engagement
13,50,16,1.62,6.1,Afternoon,1,1.6,0.0,3.3,57.8,Medium,Slow Down,8.5,Fair,1,7,5,0,23,4.0,Expected trend,3.8461538461538463,3.5,1.9000000000000004,21.669999999999995,Senior (7-15),Adequate Sleep,No Activity,Low,Low,0.06049327564944019,0.25665295588245207,1,Low Engagement
13,71,20,1.77,4.1,Morning,5,2.7,0.0469999999999999,4.7,81.7,High,Take Break,8.5,Poor,5,10,4,29,16,5.0,Expected trend,5.461538461538462,1.6666666666666667,3.9000000000000004,30.990000000000002,Senior (7-15),Poor Sleep,Moderate Activity,Low,High,2.2417243589721854,-2.1098389961693145,0,Stressed / Isolated
8,41,14,1.53,5.1,Morning,1,2.3,0.0,3.3,36.4,Medium,Slow Down,5.8,Good,0,5,5,0,22,5.0,Expected trend,5.125,2.5,2.9000000000000004,14.554999999999998,Mid-level (3-7),Adequate Sleep,No Activity,Low,Low,-0.7852989901438288,-0.32615093069582324,1,Low Engagement
7,37,20,2.92,6.7,Afternoon,2,2.1,0.0,3.4,26.4,Low,Continue,5.6,Fair,0,6,5,0,17,4.0,Expected trend,5.285714285714286,2.0,1.2999999999999998,10.704999999999998,Mid-level (3-7),Adequate Sleep,No Activity,Low,Medium,-0.6121712197403066,0.48994654014014394,1,Low Engagement
10,43,7,3.77,5.9,Afternoon,3,1.0,0.0,2.2,28.6,Low,Continue,0.9,Fair,1,9,4,0,14,5.0,Expected trend,4.3,2.25,2.0999999999999996,11.12,New (0-3),Adequate Sleep,No Activity,Low,Medium,-1.030221438301028,-0.6602372271799821,1,Low Engagement
10,48,15,2.64,6.6,Afternoon,1,1.0,0.0,2.8,40.4,Medium,Slow Down,5.4,Excellent,0,5,5,0,16,4.0,Expected trend,4.8,2.5,1.4000000000000004,15.229999999999999,Mid-level (3-7),Adequate Sleep,No Activity,Low,Low,-0.687340038053499,0.14399109286685444,1,Low Engagement
11,45,15,1.72,5.7,Morning,3,3.8,0.0,4.4,44.3,Medium,Slow Down,7.2,Poor,1,7,5,0,47,4.0,Expected trend,4.090909090909091,1.75,2.3,17.794999999999998,Senior (7-15),Adequate Sleep,No Activity,Medium,Medium,0.724750935074336,1.4817963902156757,2,Collaborative / Balanced
12,59,13,2.7,4.9,Afternoon,4,3.4,0.0224,4.4,56.9,Medium,Slow Down,2.1,Poor,0,10,5,46,58,5.0,Expected trend,4.916666666666667,2.0,3.0999999999999996,22.265,New (0-3),Poor Sleep,High Activity,Medium,High,1.3723873851101267,0.7559008976563999,2,Collaborative / Balanced
13,72,19,3.95,6.3,Morning,1,1.8,0.0,4.2,72.0,High,Take Break,8.8,Excellent,3,5,4,0,43,3.0,Expected trend,5.538461538461538,2.5,1.7000000000000002,26.83,Senior (7-15),Adequate Sleep,No Activity,Low,Low,2.112429860367969,1.4518446661252544,2,Collaborative / Balanced
8,41,21,3.0,6.0,Evening,3,2.1,0.0,3.5,35.8,Medium,Slow Down,7.9,Fair,0,9,5,30,10,4.0,Expected trend,5.125,2.25,2.0,14.154999999999998,Senior (7-15),Adequate Sleep,Moderate Activity,Low,Medium,-0.2757976262509302,-0.08901150594823443,1,Low Engagement
17,93,29,3.62,5.4,Afternoon,3,5.0,0.0741999999999999,7.3,100.0,High,Take Break,11.3,Good,5,6,2,0,8,3.0,Expected trend,5.470588235294118,1.5,2.5999999999999996,38.230000000000004,Senior (7-15),Adequate Sleep,No Activity,Medium,Medium,5.090991074539871,-1.300682182688912,0,Stressed / Isolated
14,64,23,2.42,4.8,Evening,0,3.1,0.0114,4.9,91.1,High,Take Break,9.6,Good,6,5,5,20,52,2.0,Expected trend,4.571428571428571,5.0,3.2,34.279999999999994,Senior (7-15),Poor Sleep,Low Activity,Medium,Low,3.485556898495556,1.3766176542298187,2,Collaborative / Balanced
17,93,29,3.96,7.2,Evening,2,5.6,0.0,7.6,100.0,High,Take Break,12.0,Fair,9,6,4,0,59,2.0,Expected trend,5.470588235294118,2.0,0.7999999999999998,38.08,Senior (7-15),Good Sleep,No Activity,Medium,Medium,5.8223272389985254,3.267468324891279,2,Collaborative / Balanced
16,78,22,2.79,4.7,Afternoon,0,1.2,0.0829999999999999,4.2,100.0,High,Take Break,7.7,Fair,3,4,5,30,18,4.0,Expected trend,4.875,4.0,3.3,36.8,Senior (7-15),Poor Sleep,Moderate Activity,Low,Low,2.8536633016467667,-2.3822714391337745,0,Stressed / Isolated
9,36,19,3.22,5.3,Evening,2,1.0,0.0,2.6,40.9,Medium,Slow Down,8.5,Poor,0,6,4,0,11,5.0,Expected trend,4.0,2.0,2.7,15.624999999999996,Senior (7-15),Adequate Sleep,No Activity,Low,Medium,-0.6936226394402455,-0.9070786035324783,1,Low Engagement
10,44,9,3.15,6.6,Afternoon,2,2.8,0.0047999999999999,3.4,29.4,Low,Continue,0.5,Excellent,1,5,5,0,13,5.0,Expected trend,4.4,1.6666666666666667,1.4000000000000004,11.949999999999998,New (0-3),Adequate Sleep,No Activity,Low,Medium,-0.5879345383173958,-0.1622087524234089,1,Low Engagement
9,36,6,0.96,5.9,Night,4,2.2,0.0,2.7,18.1,Low,Continue,1.7,Excellent,0,10,5,0,15,5.0,Expected trend,4.0,2.0,2.0999999999999996,7.845,New (0-3),Adequate Sleep,No Activity,Low,High,-1.8193031874782106,-0.34532961493578435,1,Low Engagement
1,6,1,2.35,5.4,Morning,1,1.0,0.001,0.8,0.0,Low,Continue,0.6,Good,1,6,5,49,16,4.0,Active high-density resilience,6.0,3.0,2.5999999999999996,0.9299999999999999,New (0-3),Adequate Sleep,High Activity,Low,Low,-3.10123831280027,-0.4979656839173267,1,Low Engagement
3,14,4,2.6,6.2,Morning,1,1.0,0.0,1.2,0.0,Low,Continue,1.1,Good,1,7,5,23,24,5.0,Expected trend,4.666666666666667,3.5,1.7999999999999998,0.85,New (0-3),Adequate Sleep,Moderate Activity,Low,Low,-2.793976423112895,-0.1267997668624443,1,Low Engagement
11,50,17,3.78,6.6,Morning,2,1.2,0.0,3.1,45.8,Medium,Slow Down,4.1,Poor,0,6,2,0,18,5.0,Expected trend,4.545454545454546,2.0,1.4000000000000004,17.23,Mid-level (3-7),Adequate Sleep,No Activity,Low,Medium,-0.2292230503822857,-0.06162210253356696,1,Low Engagement
7,35,11,2.17,8.0,Night,4,1.0,0.0,2.2,2.8,Low,Continue,5.5,Excellent,3,9,5,38,16,4.0,Expected trend,5.0,1.8,0.0,1.67,Mid-level (3-7),Good Sleep,Moderate Activity,Low,High,-1.7633110869830755,0.5969285399405118,1,Low Engagement
13,59,24,1.69,5.9,Afternoon,2,2.9,0.0,4.7,72.1,High,Take Break,7.7,Poor,1,7,5,0,42,4.0,Expected trend,4.538461538461538,2.3333333333333335,2.0999999999999996,27.32,Senior (7-15),Adequate Sleep,No Activity,Low,Medium,1.515650315787493,1.2358462825296623,2,Collaborative / Balanced
